Transaction_ID,Transaction_Flag,Transaction_Date,Transaction_Type,Transaction_Amount,Bank_ID,CC_ID,Card_Type,Card_Holder,Channel_ID,Merchant_ID,Country_ID,City_ID,EDC_Type,EDC_Location,EDC_Owner,Average_Transaction_Amount,Maximum_Transaction_Amount,Minimum_Transaction_Amount,Average_Transaction_Frequency,Fraud_Status
TX04404,FALSE,2018-06-27 23:40:53,T01,1000000,1,CCID8604,CC11,2,1,M0001,CTY06,CTY06-023,EDC2066,LEDC1371,OEDC0377,1505702.75,6544150,30000,2.07,0
TX04405,FALSE,2018-06-27 23:40:53,T02,54300,1,CCID6452,CC11,2,2,M0059,CTY06,CTY06-151,EDC3680,LEDC4607,OEDC0047,1349631.65,16700000,20000,3.37,0
TX04408,FALSE,2018-06-27 23:57:16,T15,1000000,1,CCID5699,CC09,2,1,M0001,CTY06,CTY06-005,EDC0501,LEDC2987,OEDC0377,657478.26,2100000,22100,1.75,0
TX04409,FALSE,2018-06-27 23:57:16,T15,1250000,1,CCID7418,CC09,2,1,M0001,CTY06,CTY06-004,EDC0105,LEDC1565,OEDC0377,1021590.91,8500000,22500,3.41,0
TX04410,FALSE,2018-06-28 00:20:41,T15,100000,1,CCID7978,CC11,2,1,M0001,CTY06,CTY06-181,EDC2816,LEDC2047,OEDC0377,418046.64,2500000,10000,1.57,0
TX04411,FALSE,2018-06-28 00:20:41,T14,310000,1,CCID3423,CC05,2,1,M0001,CTY06,CTY06-186,EDC3397,LEDC2437,OEDC0377,704365.38,5000000,14500,2.18,0
TX04412,FALSE,2018-06-28 00:20:41,T15,1000000,1,CCID3672,CC08,2,1,M0001,CTY06,CTY06-176,EDC4247,LEDC2947,OEDC0377,1720652.64,45000000,25000,1.98,0
TX04413,FALSE,2018-06-28 00:30:03,T02,112800,1,CCID7890,CC11,2,2,M0072,CTY06,CTY06-023,EDC2263,LEDC4040,OEDC0501,1014184.39,6200000,7097,3.38,0
TX04414,FALSE,2018-06-28 00:32:24,T06,350000,1,CCID8109,CC10,1,5,M0001,CTY06,CTY06-171,EDC0002,LEDC0459,OEDC1211,680333.98,5000000,26200,1.59,0
TX04415,FALSE,2018-06-28 00:32:24,T06,300000,1,CCID8698,CC11,1,5,M0001,CTY06,CTY06-023,EDC0002,LEDC0929,OEDC1306,1006099.34,11000000,75000,2.31,0
TX04416,FALSE,2018-06-28 00:41:46,T14,1750000,1,CCID5135,CC11,2,1,M0001,CTY06,CTY06-023,EDC1884,LEDC1127,OEDC0377,2303750,11578874,49300,3.39,0
TX04418,FALSE,2018-06-28 01:02:50,T01,2500000,1,CCID1518,CC11,2,1,M0001,CTY06,CTY06-023,EDC0258,LEDC0232,OEDC0377,3473364.81,20701450,25000,3.23,0
TX04419,FALSE,2018-06-28 01:05:11,T02,268330,1,CCID0354,CC11,2,2,M0067,CTY06,CTY06-133,EDC3278,LEDC4908,OEDC0621,1759247.81,15000000,50000,1.4,0
TX04420,FALSE,2018-06-28 03:18:39,T15,2500000,1,CCID8355,CC00,2,1,M0001,CTY06,CTY06-129,EDC5122,LEDC5646,OEDC0377,1356481.95,6000000,76000,1.43,0
TX04421,FALSE,2018-06-28 03:21:00,T15,1000000,1,CCID3632,CC11,2,1,M0001,CTY06,CTY06-023,EDC1455,LEDC0721,OEDC0377,813345.87,15000000,21700,2.44,0
TX04422,FALSE,2018-06-28 03:21:00,T01,1000000,1,CCID3499,CC10,2,1,M0001,CTY06,CTY06-023,EDC1439,LEDC0709,OEDC0377,854314.06,4500000,22500,2.22,0
TX04423,FALSE,2018-06-28 03:23:20,T01,1200000,1,CCID2511,CC09,2,1,M0001,CTY06,CTY06-181,EDC1309,LEDC0551,OEDC0377,733535.38,2960000,51000,1.42,0
TX04425,FALSE,2018-06-28 03:25:41,T02,955250,1,CCID5671,CC08,2,2,M0158,CTY06,CTY06-023,EDC0939,LEDC5086,OEDC0258,1350835.82,6512500,170000,2.1,0
TX04426,FALSE,2018-06-28 03:39:44,T01,1250000,1,CCID7731,CC08,2,1,M0001,CTY06,CTY06-171,EDC1979,LEDC1351,OEDC0377,2260161.66,50659200,25000,2.53,0
TX04427,FALSE,2018-06-28 03:39:44,T15,950000,1,CCID5927,CC04,2,1,M0001,CTY06,CTY06-171,EDC1981,LEDC1207,OEDC0377,656741.43,8000000,25000,2.85,0
TX04428,FALSE,2018-06-28 03:44:25,T01,2500000,1,CCID7606,CC11,2,1,M0001,CTY06,CTY06-023,EDC3371,LEDC2369,OEDC0377,1367065.93,3946400,100000,2.07,0
TX04430,FALSE,2018-06-28 04:07:50,T04,25000,1,CCID5445,CC11,2,1,M0001,CTY06,CTY06-181,EDC0576,LEDC3250,OEDC0377,4029135.36,15000000,50000,4.24,0
TX04432,FALSE,2018-06-28 04:07:50,T15,100000,1,CCID4166,CC11,2,1,M0001,CTY06,CTY06-023,EDC0470,LEDC2914,OEDC0377,1148253.02,2500000,100000,1.8,0
TX04433,FALSE,2018-06-28 04:14:51,T06,2200000,1,CCID7119,CC11,1,5,M0001,CTY06,CTY06-191,EDC0002,LEDC0074,OEDC0151,2232812.5,15000000,200000,3.05,1
TX04434,FALSE,2018-06-28 04:19:32,T01,750000,1,CCID0501,CC08,2,1,M0001,CTY06,CTY06-023,EDC3861,LEDC5347,OEDC0377,2445921.61,68505000,50000,1.73,0
TX04435,FALSE,2018-06-28 04:28:54,T06,2500000,1,CCID6837,CC11,1,5,M0001,CTY06,CTY06-181,EDC0002,LEDC3689,OEDC1472,1157541.67,8000000,25000,2.32,0
TX04436,FALSE,2018-06-28 04:28:54,T01,2500000,1,CCID8149,CC11,2,1,M0001,CTY06,CTY06-181,EDC0730,LEDC3438,OEDC0377,2335798.61,10000000,100000,3.57,0
TX04437,FALSE,2018-06-28 04:31:15,T04,25000,1,CCID3034,CC11,2,1,M0001,CTY06,CTY06-023,EDC0569,LEDC3250,OEDC0377,288604.65,1000000,25000,1.5,0
TX04438,FALSE,2018-06-28 04:35:56,T08,1000000,1,CCID7856,CC03,2,1,M0001,CTY06,CTY06-133,EDC3930,LEDC2768,OEDC0377,2006942.41,5000000,289724,2,0
TX04439,FALSE,2018-06-28 04:35:56,T08,1560405,1,CCID0206,CC00,2,1,M0001,CTY06,CTY06-133,EDC3544,LEDC2570,OEDC0377,1938118.47,25000000,26000,2.94,0
TX04441,FALSE,2018-06-28 04:47:38,T15,500000,1,CCID8467,CC01,2,1,M0001,CTY06,CTY06-023,EDC0405,LEDC2382,OEDC0377,1924434.45,25000000,45000,2.23,0
TX04442,FALSE,2018-06-28 04:57:00,T15,1000000,1,CCID7524,CC00,2,1,M0001,CTY06,CTY06-202,EDC3706,LEDC2747,OEDC0377,1290371.43,13000000,50000,2.76,0
TX04443,FALSE,2018-06-28 05:36:49,T01,1250000,1,CCID5301,CC08,2,1,M0001,CTY06,CTY06-071,EDC0729,LEDC3431,OEDC0377,1494509.11,25000000,20000,2.32,0
TX04444,FALSE,2018-06-28 05:36:49,T01,2500000,1,CCID3926,CC08,2,1,M0001,CTY06,CTY06-023,EDC0322,LEDC2574,OEDC0377,2687084.34,26000000,25000,2.4,0
TX04445,FALSE,2018-06-28 05:36:49,T01,550000,1,CCID5967,CC09,2,1,M0001,CTY06,CTY06-023,EDC4632,LEDC2949,OEDC0377,570187.03,3180000,50000,1.93,0
TX04446,FALSE,2018-06-28 05:36:49,T01,1250000,1,CCID4489,CC08,2,1,M0001,CTY06,CTY06-023,EDC0798,LEDC3517,OEDC0377,4156069.53,75000000,20000,4.22,0
TX04447,FALSE,2018-06-28 07:29:13,T15,1250000,1,CCID4587,CC11,2,1,M0001,CTY06,CTY06-023,EDC3977,LEDC5540,OEDC0377,2742280.19,31200000,25000,3.25,0
TX04450,FALSE,2018-06-28 08:18:23,T06,500000,1,CCID6337,CC11,1,5,M0001,CTY06,CTY06-164,EDC0002,LEDC0009,OEDC0378,1299993.18,7129876,75000,1.2,0
TX04452,FALSE,2018-06-28 08:30:06,T04,25000,1,CCID8589,CC11,2,1,M0001,CTY06,CTY06-129,EDC4025,LEDC5583,OEDC0377,1757067.97,10000000,78500,2.66,0
TX04453,FALSE,2018-06-28 08:37:07,T01,500000,1,CCID5970,CC00,2,1,M0001,CTY06,CTY06-186,EDC1391,LEDC0641,OEDC0377,681762.99,12500000,25000,3.06,0
TX04454,FALSE,2018-06-28 08:37:07,T01,1250000,1,CCID6354,CC08,2,1,M0001,CTY06,CTY06-186,EDC1793,LEDC1132,OEDC0377,1258062.52,5000000,50000,2.05,0
TX04456,FALSE,2018-06-28 08:39:28,T08,294000,1,CCID5951,CC10,2,1,M0001,CTY06,CTY06-129,EDC2803,LEDC2017,OEDC0377,374409.68,1000000,25000,1.18,0
TX04457,FALSE,2018-06-28 08:39:28,T03,68145,1,CCID4449,CC00,2,1,M0001,CTY06,CTY06-023,EDC2058,LEDC1319,OEDC0377,468785.62,2730000,25000,1.8,0
TX04458,FALSE,2018-06-28 09:23:57,T01,700000,1,CCID8729,CC08,2,1,M0001,CTY06,CTY06-112,EDC1288,LEDC0524,OEDC0377,2813236.62,14000000,500000,3.11,1
TX04459,FALSE,2018-06-28 09:23:57,T15,500000,1,CCID8792,CC00,2,1,M0001,CTY06,CTY06-023,EDC1541,LEDC0800,OEDC0377,1014317.04,2500000,100000,2.13,0
TX04460,FALSE,2018-06-28 11:09:20,T01,200000,1,CCID5906,CC11,2,1,M0001,CTY06,CTY06-133,EDC5019,LEDC5421,OEDC0377,247683.43,1250000,21400,1.65,1
TX04461,FALSE,2018-06-28 11:09:20,T01,100000,1,CCID7637,CC08,2,1,M0001,CTY06,CTY06-133,EDC3431,LEDC2461,OEDC0377,479438.1,1300000,50000,1.6,0
TX04462,FALSE,2018-06-28 11:23:23,T13,700000,1,CCID7385,CC11,2,1,M0001,CTY06,CTY06-023,EDC2801,LEDC3884,OEDC0377,398532.33,5000000,50000,1.44,0
TX04463,FALSE,2018-06-28 11:44:27,T15,100000,1,CCID8202,CC11,2,1,M0001,CTY06,CTY06-023,EDC0560,LEDC3069,OEDC0377,232305.81,900000,50000,1.77,0
TX04464,FALSE,2018-06-28 11:51:29,T15,50000,1,CCID4940,CC11,2,1,M0001,CTY06,CTY06-171,EDC2014,LEDC1351,OEDC0377,1380108.28,15000000,50000,2.14,0
TX04465,FALSE,2018-06-28 12:00:51,T06,200000,1,CCID0817,CC09,1,5,M0001,CTY06,CTY06-023,EDC0002,LEDC3458,OEDC1582,717394.76,5000000,100000,1.69,0
TX04466,FALSE,2018-06-28 12:00:51,T06,100000,1,CCID4907,CC11,1,5,M0001,CTY06,CTY06-186,EDC0002,LEDC5221,OEDC1581,501086.14,1850000,29900,1.94,0
TX04467,FALSE,2018-06-28 12:00:51,T02,100000,1,CCID8763,CC00,2,2,M0894,CTY06,CTY06-023,EDC2984,LEDC4682,OEDC0324,2424590.74,14240000,25000,2.37,0
TX04469,FALSE,2018-06-28 12:00:51,T06,200000,1,CCID8002,CC01,1,5,M0001,CTY06,CTY06-172,EDC0002,LEDC3962,OEDC1581,527526.67,5000000,40000,1.56,0
TX04470,FALSE,2018-06-28 12:21:55,T13,2300000,1,CCID2940,CC08,2,1,M0001,CTY06,CTY06-023,EDC3782,LEDC5339,OEDC0377,2564532.95,20000969,10000,4.36,0
TX04472,FALSE,2018-06-28 12:43:00,T08,10000000,1,CCID1201,CC11,2,1,M0001,CTY06,CTY06-083,EDC2595,LEDC1886,OEDC0377,2227785.71,15000000,200000,3.11,0
TX04473,FALSE,2018-06-28 15:03:30,T01,1000000,1,CCID3892,CC08,2,1,M0001,CTY06,CTY06-133,EDC1080,LEDC0295,OEDC0377,2008558.39,85000000,100000,2,0
TX04474,FALSE,2018-06-28 15:52:40,T15,1250000,1,CCID0994,CC09,2,1,M0001,CTY06,CTY06-023,EDC4987,LEDC5451,OEDC0377,1576504.37,7710000,100000,2.78,0
TX04475,FALSE,2018-06-28 16:25:27,T01,1250000,1,CCID1134,CC00,2,1,M0001,CTY06,CTY06-023,EDC2976,LEDC2135,OEDC0377,1358068.85,1900000,1000000,5,1
TX04476,FALSE,2018-06-28 16:25:27,T01,500000,1,CCID5655,CC00,2,1,M0001,CTY06,CTY06-029,EDC3393,LEDC2389,OEDC0377,244495.63,2000000,25000,1.5,0
TX04477,FALSE,2018-06-28 16:30:08,T15,500000,1,CCID2779,CC11,2,1,M0001,CTY06,CTY06-046,EDC3703,LEDC2676,OEDC0377,1027833.33,7003500,51500,2.34,0
TX04478,FALSE,2018-06-28 16:30:08,T15,500000,1,CCID2867,CC11,2,1,M0001,CTY06,CTY06-023,EDC2596,LEDC1816,OEDC0377,1228059.41,25000000,8099,5.63,0
TX04479,FALSE,2018-06-28 16:30:08,T08,1200000,1,CCID5930,CC11,2,1,M0001,CTY06,CTY06-023,EDC3112,LEDC2272,OEDC0377,1173458.82,10000000,25000,1.58,0
TX04481,FALSE,2018-06-28 16:30:08,T15,500000,1,CCID2017,CC11,2,1,M0001,CTY06,CTY06-181,EDC3718,LEDC2569,OEDC0377,699849.25,2500000,21950,2.12,0
TX04482,FALSE,2018-06-28 16:37:10,T01,1250000,1,CCID8066,CC11,2,1,M0001,CTY06,CTY06-171,EDC2282,LEDC1508,OEDC0377,880309.33,10900000,30000,2.81,0
TX04483,FALSE,2018-06-28 16:39:30,T01,2500000,1,CCID0151,CC04,2,1,M0001,CTY06,CTY06-023,EDC4727,LEDC3137,OEDC0377,4806585.83,24504480,1000000,1.94,1
TX04484,FALSE,2018-06-28 16:39:30,T01,1000000,1,CCID1517,CC08,2,1,M0001,CTY06,CTY06-023,EDC2640,LEDC1820,OEDC0377,5094545.46,75000000,11500,5.84,0
TX04486,FALSE,2018-06-28 16:51:13,T15,500000,1,CCID3183,CC00,2,1,M0001,CTY06,CTY06-181,EDC3221,LEDC2215,OEDC0377,316054.1,2550000,34979,2.36,0
TX04487,FALSE,2018-06-28 17:09:57,T08,400000,1,CCID6576,CC10,2,1,M0001,CTY06,CTY06-151,EDC2323,LEDC1587,OEDC0377,433296.7,4000000,50000,1.9,0
TX04488,FALSE,2018-06-28 17:09:57,T01,300000,1,CCID7140,CC10,2,1,M0001,CTY06,CTY06-133,EDC1866,LEDC1149,OEDC0377,421115.53,1400000,100000,1.24,0
TX04489,FALSE,2018-06-28 17:09:57,T08,670000,1,CCID8349,CC11,2,1,M0001,CTY06,CTY06-181,EDC2641,LEDC1892,OEDC0377,847440.2,2500000,37000,1.68,0
TX04490,FALSE,2018-06-28 19:00:01,T01,1000000,1,CCID2294,CC11,2,1,M0001,CTY06,CTY06-023,EDC5334,LEDC3302,OEDC0377,3193168.84,22000000,100000,2.85,0
TX04491,FALSE,2018-06-28 19:00:01,T15,1000000,1,CCID5076,CC11,2,1,M0001,CTY06,CTY06-181,EDC5307,LEDC3261,OEDC0377,1877847.86,45000000,50000,1.79,0
TX04492,FALSE,2018-06-28 19:00:01,T01,500000,1,CCID8262,CC11,2,1,M0001,CTY06,CTY06-023,EDC5306,LEDC3267,OEDC0377,889532.8,25000000,20000,2.43,0
TX04493,FALSE,2018-06-28 19:49:11,T14,2000000,1,CCID2148,CC11,2,1,M0001,CTY06,CTY06-023,EDC1329,LEDC0588,OEDC0377,1933738.37,10000000,200000,1.9,0
TX04495,FALSE,2018-06-28 20:03:14,T15,500000,1,CCID2575,CC08,2,1,M0001,CTY06,CTY06-151,EDC2356,LEDC1638,OEDC0377,895194.18,3600000,55740,1.77,0
TX04496,FALSE,2018-06-28 20:12:36,T14,900000,1,CCID0971,CC02,2,1,M0001,CTY06,CTY06-181,EDC1038,LEDC0287,OEDC0377,1266281.1,2500000,100000,1.43,0
TX04497,FALSE,2018-06-28 20:40:42,T02,2184700,1,CCID8622,CC08,2,2,M0888,CTY06,CTY06-023,EDC4323,LEDC4426,OEDC0955,7082058.64,60000000,30000,2.94,0
TX04499,FALSE,2018-06-28 21:13:29,T14,10000000,1,CCID4708,CC09,2,1,M0001,CTY06,CTY06-023,EDC2760,LEDC1956,OEDC0377,1604743.54,15000000,66800,2.72,0
TX04500,FALSE,2018-06-28 22:58:52,T01,50000,1,CCID8773,CC11,2,1,M0001,CTY06,CTY06-023,EDC2231,LEDC1435,OEDC0377,1480333.6,15000000,25000,2.67,0
TX04502,FALSE,2018-06-28 23:43:21,T08,500000,1,CCID5828,CC00,2,1,M0001,CTY06,CTY06-205,EDC1732,LEDC0956,OEDC0377,931744.64,14905000,21700,8.58,0
TX04504,FALSE,2018-06-28 23:59:45,T06,1000000,1,CCID2115,CC11,1,5,M0001,CTY06,CTY06-191,EDC0002,LEDC0117,OEDC0012,2379787.08,40000000,51500,1.86,1
TX04505,FALSE,2018-06-28 23:59:45,T06,1000000,1,CCID4799,CC11,1,5,M0001,CTY06,CTY06-180,EDC0002,LEDC0111,OEDC0097,473234.89,5000000,25000,1.73,1
TX04506,FALSE,2018-06-29 00:11:27,T11,300000,1,CCID5758,CC11,2,2,M0638,CTY06,CTY06-171,EDC4415,LEDC4485,OEDC0203,1159623.5,5000000,50000,1.97,0
TX04507,FALSE,2018-06-29 00:16:08,T08,21840000,1,CCID1450,CC11,2,1,M0001,CTY06,CTY06-080,EDC0584,LEDC3326,OEDC0377,3458895.83,14394374,100000,2.33,0
TX04508,FALSE,2018-06-29 02:55:22,T15,1000000,1,CCID6199,CC10,2,1,M0001,CTY06,CTY06-023,EDC0568,LEDC3077,OEDC0377,966295.46,2973500,25000,1.92,0
TX04511,FALSE,2018-06-29 03:11:46,T14,10000000,1,CCID2069,CC11,2,1,M0001,CTY06,CTY06-023,EDC0750,LEDC3438,OEDC0377,1194172.83,10000000,20000,2.57,0
TX04513,FALSE,2018-06-29 03:14:06,T15,50000,1,CCID0324,CC11,2,1,M0001,CTY06,CTY06-023,EDC2002,LEDC1328,OEDC0377,3231428.57,32000000,18600,2.33,0
TX04514,FALSE,2018-06-29 03:14:06,T01,100000,1,CCID0857,CC11,2,1,M0001,CTY06,CTY06-023,EDC2194,LEDC1500,OEDC0377,784863.07,3373260,27600,2.19,0
TX04517,FALSE,2018-06-29 03:16:27,T02,2355000,1,CCID3556,CC00,2,2,M0654,CTY06,CTY06-023,EDC2650,LEDC4045,OEDC1322,1064448.39,7680000,15000,2.32,0
TX04519,FALSE,2018-06-29 04:40:45,T02,285000,1,CCID0041,CC08,2,2,M0060,CTY06,CTY06-023,EDC4729,LEDC4774,OEDC1444,948480.17,26458442,22700,2,0
TX04520,FALSE,2018-06-29 06:37:50,T01,400000,1,CCID5933,CC08,2,1,M0001,CTY06,CTY06-197,EDC3075,LEDC2196,OEDC0377,2445921.61,24000000,47160,2.14,0
TX04522,FALSE,2018-06-29 07:08:16,T01,50000,1,CCID3221,CC09,2,1,M0001,CTY06,CTY06-023,EDC1317,LEDC0552,OEDC0377,376260.04,1000000,50000,1.5,0
TX04523,FALSE,2018-06-29 07:15:18,T02,48100,1,CCID1619,CC11,2,2,M0352,CTY06,CTY06-023,EDC0913,LEDC5153,OEDC0187,402355.72,2500000,21500,1.89,0
TX04524,FALSE,2018-06-29 07:19:59,T15,300000,1,CCID2515,CC10,2,1,M0001,CTY06,CTY06-023,EDC1328,LEDC0635,OEDC0377,224162.88,1000000,40000,1.85,0
TX04525,FALSE,2018-06-29 07:29:21,T15,200000,1,CCID0194,CC11,2,1,M0001,CTY06,CTY06-133,EDC3398,LEDC2393,OEDC0377,303458.24,4000000,22200,1.87,0
TX04528,FALSE,2018-06-29 07:45:44,T15,100000,1,CCID1560,CC11,2,1,M0001,CTY06,CTY06-181,EDC4156,LEDC2888,OEDC0377,554372.64,3000000,25000,2.73,0
TX04529,FALSE,2018-06-29 07:45:44,T01,300000,1,CCID1232,CC11,2,1,M0001,CTY06,CTY06-023,EDC4148,LEDC2879,OEDC0377,237560,1250000,21000,1.84,0
TX04530,FALSE,2018-06-29 07:48:05,T15,100000,1,CCID7080,CC09,2,1,M0001,CTY06,CTY06-023,EDC1996,LEDC1318,OEDC0377,550666.67,5000000,18600,2.7,0
TX04531,FALSE,2018-06-29 08:18:31,T15,500000,1,CCID4972,CC00,2,1,M0001,CTY06,CTY06-023,EDC3400,LEDC2405,OEDC0377,1464807.23,2592200,250000,2.44,0
TX04532,FALSE,2018-06-29 08:25:33,T01,50000,1,CCID5991,CC10,2,1,M0001,CTY06,CTY06-115,EDC1527,LEDC0791,OEDC0377,218710.53,3300000,15000,1.6,0
TX04534,FALSE,2018-06-29 08:25:33,T15,200000,1,CCID6080,CC08,2,1,M0001,CTY06,CTY06-129,EDC2611,LEDC1837,OEDC0377,3152380.95,22500000,25000,3.88,0
TX04535,FALSE,2018-06-29 08:44:17,T15,400000,1,CCID2257,CC01,2,1,M0001,CTY06,CTY06-179,EDC1518,LEDC0773,OEDC0377,734147.73,1250000,200000,2.96,0
TX04536,FALSE,2018-06-29 08:55:59,T01,500000,1,CCID4499,CC11,2,1,M0001,CTY06,CTY06-133,EDC3991,LEDC5548,OEDC0377,780711.3,5000000,50000,1.64,0
TX04537,FALSE,2018-06-29 10:46:03,T01,1250000,1,CCID7277,CC09,2,1,M0001,CTY06,CTY06-023,EDC2176,LEDC1458,OEDC0377,827320.23,3000000,50000,1.55,0
TX04538,FALSE,2018-06-29 10:50:44,T15,1000000,1,CCID5034,CC08,2,1,M0001,CTY06,CTY06-023,EDC4740,LEDC3157,OEDC0377,1564276.89,20000000,100000,1.81,0
TX04539,FALSE,2018-06-29 11:23:31,T02,240026,1,CCID7864,CC11,2,2,M0205,CTY06,CTY06-023,EDC2888,LEDC5127,OEDC0509,1752744,14300000,50000,2.12,0
TX04540,FALSE,2018-06-29 11:44:35,T02,128000,1,CCID3772,CC08,2,2,M0324,CTY06,CTY06-023,EDC3318,LEDC4192,OEDC1419,708763.1,3300000,25000,1.44,0
TX04541,FALSE,2018-06-29 11:53:57,T10,600000,1,CCID5023,CC09,2,1,M0001,CTY06,CTY06-058,EDC1426,LEDC0615,OEDC0377,193850,750000,25000,1.23,0
TX04543,FALSE,2018-06-29 11:58:38,T01,1250000,1,CCID3333,CC11,2,1,M0001,CTY06,CTY06-133,EDC2728,LEDC1948,OEDC0377,892427.75,10260000,20000,1.68,0
TX04544,FALSE,2018-06-29 11:58:38,T15,1250000,1,CCID4949,CC11,2,1,M0001,CTY06,CTY06-023,EDC2770,LEDC1973,OEDC0377,880309.33,19500000,20000,1.95,0
TX04545,FALSE,2018-06-29 12:03:19,T01,300000,1,CCID5253,CC08,2,1,M0001,CTY06,CTY06-005,EDC0603,LEDC3331,OEDC0377,338974.19,2100000,10000,1.81,0
TX04546,FALSE,2018-06-29 12:22:03,T08,700000,1,CCID7551,CC11,2,1,M0001,CTY06,CTY06-171,EDC0145,LEDC1298,OEDC0377,291949.7,7500000,15000,2.72,0
TX04547,FALSE,2018-06-29 12:22:03,T08,6552700,1,CCID2489,CC08,2,1,M0001,CTY06,CTY06-171,EDC2476,LEDC1727,OEDC0377,9293525.86,100000000,50000,2.4,0
TX04548,FALSE,2018-06-29 12:22:03,T08,1000000,1,CCID1375,CC08,2,1,M0001,CTY06,CTY06-171,EDC2506,LEDC1749,OEDC0377,633376.23,3000000,100000,1.56,0
TX04549,FALSE,2018-06-29 12:31:25,T08,300000,1,CCID4141,CC11,2,1,M0001,CTY06,CTY06-013,EDC1373,LEDC0627,OEDC0377,1949608.33,20000000,50000,4.56,0
TX04550,FALSE,2018-06-29 12:33:46,T01,200000,1,CCID4789,CC00,2,1,M0001,CTY06,CTY06-023,EDC2001,LEDC1164,OEDC0377,1391084.59,6711000,50000,3.08,0
TX04551,FALSE,2018-06-29 12:33:46,T01,400000,1,CCID6577,CC08,2,1,M0001,CTY06,CTY06-023,EDC2042,LEDC1366,OEDC0377,1061657.7,5000000,100000,2.05,0
TX04552,FALSE,2018-06-29 12:38:27,T08,500000,1,CCID4218,CC10,2,1,M0001,CTY06,CTY06-023,EDC0158,LEDC1175,OEDC0377,835123.61,18000000,100000,1.54,0
TX04553,FALSE,2018-06-29 12:38:27,T08,1000000,1,CCID5180,CC00,2,1,M0001,CTY06,CTY06-023,EDC0013,LEDC2305,OEDC0377,1358068.85,2500000,250000,3.15,0
TX04554,FALSE,2018-06-29 14:33:11,T15,2000000,1,CCID1336,CC11,2,1,M0001,CTY06,CTY06-101,EDC1834,LEDC1134,OEDC0377,1190748.28,10000000,70700,1.93,0
TX04555,FALSE,2018-06-29 15:03:38,T08,1500000,1,CCID2269,CC08,2,1,M0001,CTY06,CTY06-023,EDC0344,LEDC3654,OEDC0377,2020226.14,30000000,30000,3.16,0
TX04556,FALSE,2018-06-29 15:03:38,T01,2500000,1,CCID1182,CC08,2,1,M0001,CTY06,CTY06-023,EDC0574,LEDC3076,OEDC0377,2284175.68,50000000,25000,2.53,0
TX04557,FALSE,2018-06-29 15:03:38,T08,1500000,1,CCID3091,CC08,2,1,M0001,CTY06,CTY06-023,EDC0346,LEDC3652,OEDC0377,6690283.49,60000000,66100,1.94,0
TX04558,FALSE,2018-06-29 15:03:38,T15,2500000,1,CCID1637,CC09,2,1,M0001,CTY06,CTY06-023,EDC0674,LEDC3404,OEDC0377,1575784,25000000,20500,3.3,0
TX04559,FALSE,2018-06-29 15:10:39,T06,200000,1,CCID7071,CC08,1,5,M0001,CTY06,CTY06-162,EDC0002,LEDC0026,OEDC0141,314681.13,950000,50000,1.17,0
TX04560,FALSE,2018-06-29 15:36:25,T15,100000,1,CCID1244,CC11,2,1,M0001,CTY06,CTY06-004,EDC3664,LEDC2607,OEDC0377,1146350.86,15000000,25000,1.68,0
TX04561,FALSE,2018-06-29 16:06:51,T15,300000,1,CCID5021,CC11,2,1,M0001,CTY06,CTY06-023,EDC0421,LEDC2786,OEDC0377,1342174.3,9500000,59948,2.32,0
TX04562,FALSE,2018-06-29 16:06:51,T15,100000,1,CCID4601,CC10,2,1,M0001,CTY06,CTY06-023,EDC0655,LEDC3381,OEDC0377,1372581.92,15000000,22000,3.39,0
TX04563,FALSE,2018-06-29 16:18:34,T01,1250000,1,CCID2848,CC11,2,1,M0001,CTY06,CTY06-023,EDC2840,LEDC2050,OEDC0377,2530285.33,11813000,50000,2.86,0
TX04564,FALSE,2018-06-29 16:44:19,T15,300000,1,CCID5395,CC11,2,1,M0001,CTY06,CTY06-133,EDC1854,LEDC1155,OEDC0377,603631.46,3500000,20900,2.15,1
TX04565,FALSE,2018-06-29 16:44:19,T02,200000,1,CCID4333,CC09,2,2,M0251,CTY06,CTY06-151,EDC4737,LEDC4394,OEDC0698,550996.05,1500000,26000,1.83,0
TX04567,FALSE,2018-06-29 16:44:19,T13,100000,1,CCID8060,CC11,2,1,M0001,CTY06,CTY06-181,EDC3310,LEDC3899,OEDC0377,165384.62,2000000,23744,1.68,0
TX04569,FALSE,2018-06-29 18:27:21,T14,1510000,1,CCID8223,CC11,2,1,M0001,CTY06,CTY06-023,EDC1243,LEDC0470,OEDC0377,1777594.5,4000000,50000,3.8,0
TX04570,FALSE,2018-06-29 18:29:42,T13,950000,1,CCID4811,CC00,2,1,M0001,CTY06,CTY06-023,EDC2803,LEDC3887,OEDC0377,1266838.08,7000000,70000,1.43,0
TX04572,FALSE,2018-06-29 19:18:52,T15,500000,1,CCID7468,CC11,2,1,M0001,CTY06,CTY06-023,EDC4256,LEDC2982,OEDC0377,1343436.73,10000000,14418,5.97,0
TX04573,FALSE,2018-06-29 19:18:52,T01,500000,1,CCID8158,CC11,2,1,M0001,CTY06,CTY06-133,EDC4155,LEDC2892,OEDC0377,339062.82,4000000,10000,1.53,0
TX04574,FALSE,2018-06-29 19:18:52,T01,2500000,1,CCID2770,CC08,2,1,M0001,CTY06,CTY06-049,EDC0314,LEDC2155,OEDC0377,1991176.47,50000000,29200,2.05,0
